id,lesson_id,term,meaning,pronunciation,word_class,example_sentence,vietnamese_term,vietnamese_meaning,english_headword_id,vietnamese_headword_id,is_common,created_at,updated_at
f0bd39cd-ec8a-41e7-af84-6ba7476f5fea,9746df2b-8bde-432c-ab17-aac73f51c1f6,golf,game with clubs and ball,/golf/,danh từ,golf example,golf,Một khái niệm liên quan đến sports,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f0e66d90-4017-4957-b885-24c407f1997e,d5b49957-9ff7-450f-ae5b-da190b021f76,Welcome,Greet visitor,ˈwɛl.kəm,interjection,Welcome home!,Chào mừng,Lời chào mừng,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f0f8a22a-c997-47be-925a-dbb342af795f,f35e320a-ec1d-497e-90b9-830150a5f34d,Ethics,Moral principles,ˈɛθ.ɪks,noun,Ethics guide decisions.,Đạo đức,Nguyên tắc,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f10ed3e5-8702-4bda-92a1-e35f02f5b9ec,5dd944a2-6707-4592-a3c4-99c480de8197,Confident,Feeling self belief,ˈkɑn.fɪ.dənt,adjective,Confident skills.,Tự tin,Cảm giác tin,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f10eef1b-d725-4bb3-beb6-a5d6afd66e7e,e62729fd-2c68-41d8-8dea-aec377434133,Logic,Reasoning system,ˈlɑdʒ.ɪk,noun,Logic basis philosophy.,Lôgic,Hệ thống,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f10f59f5-f716-45fb-85ae-089e8cb9d393,3190f865-ff2e-4de4-8878-b0a874c044ac,scared,feeling of fear,/scared/,danh từ,scared example,scared,Một khái niệm liên quan đến emotions,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f155418c-3da8-4786-a9f6-7edfbb058083,370abe73-2ce6-40b0-b3ef-82d8f9857e1f,Ontology,Existence study,ɑnˈtɑl.ə.dʒi,noun,Ontology explores reality.,Bản thể luận,Sự tồn tại,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f1788937-d4cb-413d-a15e-44df63667675,afa3e499-8717-431c-93a3-3d851d68fc7e,Mother,Female parent,ˈmʌð.ɚ,noun,My mother is kind.,Mẹ,Cha mẹ nữ,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f17c13ee-5839-4bc5-8c9b-e3a173e9f801,9746df2b-8bde-432c-ab17-aac73f51c1f6,baseball,bat and ball sport,/baseball/,danh từ,baseball example,baseball,Một khái niệm liên quan đến sports,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f17cd132-7883-4960-8798-3e4f5eefa1ba,5c7eeb64-bb5a-42f9-8b15-33d0428dd34d,Nine,Number 9,naɪn,number,I have nine flowers.,Chín,Số 9,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f186df4f-0fc0-42bc-b0da-69c8691520b6,89da3255-c13a-4384-9292-e7a67b866ee0,Dialectic,Argument method,daɪˈælɛk.tɪk,noun,Hegel dialectic used.,Biện luận,Phương pháp,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f1938a33-9e17-4325-a758-c0cd4a4e21cc,ed55870d-2fd2-4ba1-b0aa-7a280a6cd587,Nihilism,Nothing meaning belief,ˈnaɪ.ə.lɪz.əm,noun,Nihilism values denies.,Vô chủ nghĩa,Niềm tin,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f1b15f82-f7ca-44e1-85c5-f4d5b8ef94f5,88643a0a-de0e-4726-8c56-ca9e62f3614a,Eleven,Number 11,ɪˈlɛv.ən,number,Eleven players.,Mười một,Số 11,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f1e4d273-f691-420d-b5ea-ac3ef2d978a5,ad3e6677-2586-40ff-bd67-b5e6acd96ad7,Excited,Feeling enthusiasm,ɪkˈsaɪ.tɪd,adjective,I excited trip.,Phấn khích,Cảm giác hạnh,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f20b2799-5f57-4b76-b270-0c2072eeff4b,3bbde304-12b8-40b2-a620-510efc4a776f,One,Number 1,wʌn,number,I have one cat.,Một,Số 1,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f2289014-480d-4365-836b-52c1a81ee798,ac13c7e8-492c-46d1-b46e-755272c6d9d6,Logic,Reasoning system,ˈlɑdʒ.ɪk,noun,Logic basis philosophy.,Lôgic,Hệ thống,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f234b083-6920-40b9-803f-08be458a4806,9c08d2d5-ab12-4b90-9273-35e16928fd20,Family,Relatives group,ˈfæm.ə.li,noun,My family is happy.,Gia đình,Nhóm thân,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f27bda9d-9aec-427f-8510-79bf1ae55f0f,563bcdd8-3e04-4744-947b-08885bc9308b,Sister,Female sibling,ˈsɪs.tɚ,noun,My sister likes reading.,Chị em gái,Chị em gái,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f2ae712b-1256-4061-a4ce-2943760a868f,dd37cd9c-fd13-43c8-8f32-cc50a38476a0,Metaphysics,Reality study,ˌmɛt.əˈfɪz.ɪks,noun,Metaphysics questions.,Siêu hình,Thực tại,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f2c9c256-3b1a-4ed7-bf00-0c62afdcf585,79c47bf8-ccad-4d92-807d-c7cdafd034c0,Confident,Feeling self belief,ˈkɑn.fɪ.dənt,adjective,Confident skills.,Tự tin,Cảm giác tin,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f2daeb85-8a63-4d42-95ff-e3ace38b9f42,1a91724d-2d99-4c3f-a140-ea1e6c617aeb,Ten,Number 10,tɛn,number,I have ten dollars.,Mười,Số 10,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f2fb90c8-c5be-459e-b4f5-adcf1f9b898f,cdf5e6d8-efec-4421-8c70-814cd0fff4e7,check,written payment order,/check/,danh từ,check example,check,Một khái niệm liên quan đến finance,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f30fe2e9-0c89-4263-8844-eacf40e200aa,4a545b1d-d759-4331-b1c8-6619db4b1e87,Scared,Feeling fear,skɛrd,adjective,Child scared dark.,Sợ,Cảm giác sợ,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f31d1fb9-794e-4483-985a-1292d25ed64e,23517e96-f9dd-4318-8b61-083c140556f8,Aesthetics,Beauty study,ɛsˈθɛt.ɪks,noun,Aesthetics beauty.,Thẩm mỹ,Nghiên cứu,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f3256c23-dcda-4a5c-817c-f5dfcfab2237,2f78ac95-e536-4cc1-bd0e-e350497283ee,Grandfather,Father of parent,ˈɡræn.ˌfɑ.ðɚ,noun,Grandfather is wise.,Ông,"Ngoại, nội",,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f32a0270-2c9c-4a7d-826b-0bb398c6a53e,169b29f8-cd25-4fd5-9e0c-bcf9fdd56b6a,How are,Ask health,ˌhaʊ ɑr,phrase,How are today?,Khỏe không,Hỏi sức khỏe,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f335db0a-b597-4b54-998e-f79f2970e698,a844c983-7824-498a-811d-ed90b6d6f9e1,cashier,person who takes payment,/cashier/,danh từ,cashier example,cashier,Một khái niệm liên quan đến shopping,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f345bebd-2492-4862-92c3-7fce1a2b973b,0a01cbc9-8eaf-40d0-85f9-f4ad9a7fd19c,Resolution,How conflict ends,ˌrɛz.əˈlu.ʃən,noun,The resolution was good.,Giải quyết,Kết thúc xung đột,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f371a3ca-47e3-4189-b358-56923e8eac86,3190f865-ff2e-4de4-8878-b0a874c044ac,excited,feeling of enthusiasm,/excited/,danh từ,excited example,excited,Một khái niệm liên quan đến emotions,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f37d5cec-3b0e-4944-9682-d11fd34ab681,cf8c05bc-3687-4329-be42-38da0c0125ca,Consciousness,Awareness self,ˈkɑn.ʃəs.nəs,noun,Consciousness mysterious.,Ý thức,Nhận thức,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f3a6ee5f-507b-4b01-8cb7-99334b9efada,568d01b2-5a64-4823-afa2-fd4664ca4c1c,Five,Number 5,faɪv,number,I have five fingers.,Năm,Số 5,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f3ac4283-f270-404f-98dc-2c06f3092d3b,d0d60af4-a86f-4442-a1a0-892d2a5cdbd3,Stoicism,Virtue philosophy,ˈstoʊ.ɪ.sɪz.əm,noun,Stoicism teaches acceptance.,Khắc kỷ,Triết học,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f3b031cb-77fb-46f3-84bb-6eb91f3a2ee3,306cd435-7556-4ca6-b508-0a5dfdec7100,Hundred,Number 100,ˈhʌn.drəd,number,One hundred students.,Trăm,Số 100,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f3ba1e58-8985-4e7d-8986-8275105cd266,1e70a4e8-5e55-4666-9f9b-2ba140d9031b,waiter,person who serves food,/waiter/,danh từ,waiter example,waiter,Một khái niệm liên quan đến jobs,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f3e89dd4-248b-4d47-a917-8c527370788f,861b28e6-a21c-4b16-8250-0228c87f55b4,One,Number 1,wʌn,number,I have one cat.,Một,Số 1,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f433297b-7d72-4d9e-aede-e375148fbda1,9746df2b-8bde-432c-ab17-aac73f51c1f6,running,moving fast on foot,/running/,danh từ,running example,running,Một khái niệm liên quan đến sports,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f45d21e4-c434-4b6e-9b82-59127eb31871,ff02df4a-ece1-4847-923b-0f9273cb89be,Jealous,Feeling envy,ˈdʒɛl.əs,adjective,Jealous sister.,Ghen tị,Cảm giác ghen,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f46e89ba-7d22-4341-aabb-4fa64e744a9e,34931917-34dc-4ea8-af60-d0d01b00cc86,boss,person in authority,/boss/,danh từ,boss example,boss,Một khái niệm liên quan đến business,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f4895e63-dd7c-4893-9a56-502e7032b04f,f19c0271-02f0-46de-b01d-d124844bd385,Grandfather,Father of parent,ˈɡræn.ˌfɑ.ðɚ,noun,Grandfather is wise.,Ông,"Ngoại, nội",,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f4a7a7e5-82d7-42ac-b3bb-59d1b6f4dbb3,81af8b32-9da0-4143-8743-6fdc051fac85,How are,Ask health,ˌhaʊ ɑr,phrase,How are today?,Khỏe không,Hỏi sức khỏe,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f4b6b8eb-fc1d-4ae0-afc4-0c622db9992e,b16db79c-1b16-46bf-9bd8-3596a44d8609,Wife,Married woman,waɪf,noun,His wife is teacher.,Vợ,Người phụ nữ kết,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f4e0027f-21e1-4dcb-9f9b-02e385b5d96e,2f78ac95-e536-4cc1-bd0e-e350497283ee,Grandmother,Mother of parent,ˈɡræn.ˌmʌð.ɚ,noun,Grandmother tells stories.,Bà,"Ngoại, nội",,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f5010aeb-ab85-40d7-b8e6-9cff7f6e7b5d,12c09afc-e4cd-4cc3-b911-1e5d9e07c387,Sad,Feeling sorrow,sæd,adjective,He feels sad loss.,Buồn,Cảm giác buồn,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f52c37a4-757b-4727-a424-23a5ae46cff0,69d16e3e-74ca-45eb-8c06-8cef65b85134,Dialectic,Argument method,daɪˈælɛk.tɪk,noun,Hegel dialectic used.,Biện luận,Phương pháp,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f5302a38-01d6-4838-b883-13ad1ab3765d,568d01b2-5a64-4823-afa2-fd4664ca4c1c,Twelve,Number 12,twɛlv,number,Twelve months here.,Mười hai,Số 12,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f58b683c-4926-4100-97bf-8bef22422a21,1e70a4e8-5e55-4666-9f9b-2ba140d9031b,firefighter,person who fights fires,/firefighter/,danh từ,firefighter example,firefighter,Một khái niệm liên quan đến jobs,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f58c8c86-dd29-4d25-af52-973f628d1044,c1c8f750-8c0e-4b88-89d9-149307fdb3e2,building,constructing things by hand,/building/,danh từ,building example,building,Một khái niệm liên quan đến hobbies,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f5b38154-d5e0-4b31-aec1-4f9f8db30b5e,c1c8f750-8c0e-4b88-89d9-149307fdb3e2,painting,creating art with paint,/painting/,danh từ,painting example,vẽ tranh,Một khái niệm liên quan đến hobbies,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f5c0f3a0-891d-4399-a108-42bc00675aa5,6099eea9-f4d6-4738-9662-d01b6f6f2a12,board,surface for writing with chalk,/board/,danh từ,board example,board,Một khái niệm liên quan đến school,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f5d2e7c9-0cbe-4985-be30-b23e16f6637e,f2546e9a-13dd-460f-97a6-4a9d4903e6be,Confused,Feeling bewilderment,kənˈfjuzd,adjective,Confused instructions.,Bối rối,Cảm giác bối,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f5ec8126-5afd-481c-9c20-f4202e5e818e,41b7f321-295c-488c-af33-14211bb75fa7,Cousin,Relative child,ˈkʌz.ən,noun,My cousin lives nearby.,Em họ,Con chú dì,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f5ecefcd-2587-41cc-b01c-a1b7bb81d1be,ac13c7e8-492c-46d1-b46e-755272c6d9d6,Aesthetics,Beauty study,ɛsˈθɛt.ɪks,noun,Aesthetics beauty.,Thẩm mỹ,Nghiên cứu,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f5f56d0b-7042-48d0-bb14-0c1e4927c8d4,aa794f3a-f98a-43df-8271-67b923f0f383,Confident,Feeling self belief,ˈkɑn.fɪ.dənt,adjective,Confident skills.,Tự tin,Cảm giác tin,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f6006f7c-5a37-48c1-99b1-9fa437de9b27,81af8b32-9da0-4143-8743-6fdc051fac85,And you,Return greeting,ən juː,phrase,And you yourself?,Còn bạn,Trả lời chào,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f613973d-6c04-421a-9bb4-9ac4aebf7ef0,33b3b961-a831-48ce-bcba-4ec9b1406006,And you,Return greeting,ən juː,phrase,And you yourself?,Còn bạn,Trả lời chào,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f61761f8-53e6-4533-a567-f5e56574af98,ad3e6677-2586-40ff-bd67-b5e6acd96ad7,Tired,Feeling exhaustion,ˈtaɪɚd,adjective,I tired after work.,Mệt,Cảm giác mỏi,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f65ba5ad-76f1-4115-887d-9f97497c7590,3762124f-a01f-42b4-a821-e14298c128dc,Thousand,Number 1000,ˈθaʊ.zənd,number,One thousand people.,Nghìn,Số 1000,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f65db21c-1a43-423c-94b4-230299ecc5c3,1e70a4e8-5e55-4666-9f9b-2ba140d9031b,dancer,person who performs dance,/dancer/,danh từ,dancer example,dancer,Một khái niệm liên quan đến jobs,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f68b8c8f-4e90-4352-af34-18c1b7dab099,67c2c95b-aa85-4e49-a0b3-dfb7ee8a5b29,Lonely,Feeling isolation,ˈloʊn.li,adjective,She lonely sometimes.,Cô đơn,Cảm giác cô,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f6989c96-b151-423d-9ca6-f3f296fecfce,d5b49957-9ff7-450f-ae5b-da190b021f76,And you,Return greeting,ən juː,phrase,And you yourself?,Còn bạn,Trả lời chào,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f6bba612-e782-4584-8b2e-89e52afd4dfd,95ad0b6d-ecef-4e64-9d00-1f9a355214bb,Lonely,Feeling isolation,ˈloʊn.li,adjective,She lonely sometimes.,Cô đơn,Cảm giác cô,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f6bc9e8d-4ebd-4023-8f13-62972918cfb0,ef83ea3c-996c-4048-8968-7237e72a6e5d,Father,Male parent,ˈfɑ.ðɚ,noun,My father works hard.,Bố,Cha mẹ nam,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f6bcefba-dc9e-4742-890d-9e07178d820e,7cf8f06f-0441-4076-a651-76da132eb2bf,Four,Number 4,fɔr,number,I have four books.,Bốn,Số 4,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f6ec8405-9980-48e9-b690-495aa7f2c736,f2867ff8-da21-42e1-ad58-ff38fa6324b8,Mother,Female parent,ˈmʌð.ɚ,noun,My mother is kind.,Mẹ,Cha mẹ nữ,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f6ec981f-6bcb-4eb6-b85b-f08611477265,b16db79c-1b16-46bf-9bd8-3596a44d8609,Aunt,Parent sister,ænt,noun,Aunt bakes cakes.,Cô dì,Chị em bố mẹ,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f7088cdc-e9fb-4cb5-8d2b-b9f2a4cffeaa,be4596fe-4524-4164-9f6e-3ca16a48abc4,Have nice day,Wishful farewell,ˌhæv ə ˌnaɪs ˈdeɪ,phrase,Have nice day!,Chúc ngày tốt,Lời chúc,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f709fa77-a030-4e70-aaeb-2c36cf9c6a42,d4986ac8-fc5b-4d7c-9960-c7a32512ee69,Excuse me,Get attention,ɪkˈskjuz mi,phrase,"Excuse me, bathroom?",Xin lỗi,Kêu gọi sự chú ý,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f725ff88-df63-4918-be9e-174950eeaedc,cdf5e6d8-efec-4421-8c70-814cd0fff4e7,loan,borrowed money to repay,/loan/,danh từ,loan example,loan,Một khái niệm liên quan đến finance,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f734c850-3038-4f18-82f4-2eaa422cb74c,f35e320a-ec1d-497e-90b9-830150a5f34d,Epistemology,Knowledge study,ˌɛp.ɪ.stəˈmɑl.ə.dʒi,noun,Epistemology knowledge.,Nhận thức luận,Nghiên cứu,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f74da683-cae9-472a-b316-d59d63816692,8f558c2d-9555-4f2e-a822-5c74891ffe67,Hello,Polite greeting,həˈloʊ,interjection,"Hello, how are you?",Xin chào,Cách chào hỏi,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f78489a6-1d7c-46f7-88ed-e158d91ca8ba,b16db79c-1b16-46bf-9bd8-3596a44d8609,Family,Relatives group,ˈfæm.ə.li,noun,My family is happy.,Gia đình,Nhóm thân,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f7bfd7b7-22db-49e7-b48f-7b140c620f91,9746df2b-8bde-432c-ab17-aac73f51c1f6,tennis,racket ball sport,/tennis/,danh từ,tennis example,tennis,Một khái niệm liên quan đến sports,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f7ea9755-1cc1-4486-94c9-41f09c38cd5d,1e70a4e8-5e55-4666-9f9b-2ba140d9031b,writer,person who writes books,/writer/,danh từ,writer example,writer,Một khái niệm liên quan đến jobs,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f81938e4-e060-448f-88be-cccde72d0dcc,3190f865-ff2e-4de4-8878-b0a874c044ac,angry,feeling of rage,/angry/,danh từ,angry example,tức giận,Một khái niệm liên quan đến emotions,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f84056b0-ec57-43f8-9411-8f2e5b5fded6,819c177f-eeaa-482b-9a10-e90cca890e76,Tired,Feeling exhaustion,ˈtaɪɚd,adjective,I tired after work.,Mệt,Cảm giác mỏi,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f870ebab-0a0b-4658-bd64-2496a2d7214d,f46a14f4-283c-4d9b-b52b-76e8648d68c4,Epistemology,Knowledge study,ˌɛp.ɪ.stəˈmɑl.ə.dʒi,noun,Epistemology knowledge.,Nhận thức luận,Nghiên cứu,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f8a2d1c3-613c-407f-bb7d-772cbdd15458,2f78ac95-e536-4cc1-bd0e-e350497283ee,Wife,Married woman,waɪf,noun,His wife is teacher.,Vợ,Người phụ nữ kết,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f8b500ee-622e-4ae7-b155-794a289d2d42,4e41fc79-f556-476c-b28f-f579df42a2ba,Goodbye,Farewell,ˌɡʊdˈbaɪ,interjection,"Goodbye, see you.",Tạm biệt,Lời tạm biệt,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f8bb1d4d-f08d-4be5-ad6f-6ff1afee5543,c1c8f750-8c0e-4b88-89d9-149307fdb3e2,video games,electronic games for fun,/video games/,danh từ,video games example,video games,Một khái niệm liên quan đến hobbies,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f8cbd779-699c-40dc-a202-e308fa7f342b,6099eea9-f4d6-4738-9662-d01b6f6f2a12,eraser,tool for removing marks,/eraser/,danh từ,eraser example,eraser,Một khái niệm liên quan đến school,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
f8cc5e48-f7a2-41e5-a66a-8a212900aa91,dab29c7e-633e-4611-83f9-6a1781fed230,Stoicism,Virtue philosophy,ˈstoʊ.ɪ.sɪz.əm,noun,Stoicism teaches acceptance.,Khắc kỷ,Triết học,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f8d47da9-415c-46fb-9a0a-d68bf9ddce4f,bdace7d5-30a7-49fe-a09e-ea0657efb79d,plum,"a smooth round fruit; purple, red, or yellow",plʌm,danh từ,Plum is sweet,mận,"Một quả tròn mịn; tím, đỏ hoặc vàng",,,true,2026-03-18 23:22:53.645,2026-03-18 23:22:53.645
f8db6b56-6d6c-4d30-8693-c7307befef3f,ff02df4a-ece1-4847-923b-0f9273cb89be,Sad,Feeling sorrow,sæd,adjective,He feels sad loss.,Buồn,Cảm giác buồn,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f8df22d7-28c9-46d2-89d7-0bc11e2f28b4,81c08f3f-0705-472c-8a7e-682c4197dc80,Hello,Polite greeting,həˈloʊ,interjection,"Hello, how are you?",Xin chào,Cách chào hỏi,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f8e5b26a-2889-4156-9e96-c98a5ca76b02,a27485a8-7d88-47ed-8ce5-93266a425c11,Epistemology,Knowledge study,ˌɛp.ɪ.stəˈmɑl.ə.dʒi,noun,Epistemology knowledge.,Nhận thức luận,Nghiên cứu,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f8e6809d-e97e-409d-85b8-d50f4f5d8d82,3ea443f8-3295-449b-9410-9f7a9062bdb4,Husband,Married man,ˈhʌz.bənd,noun,Her husband is doctor.,Chồng,Người đàn ông kết,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f91f8428-2a36-4095-88f5-7a5876f01368,7cf8f06f-0441-4076-a651-76da132eb2bf,Hundred,Number 100,ˈhʌn.drəd,number,One hundred students.,Trăm,Số 100,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f97ea4dc-c205-413c-9348-4dcbe0d08949,dd56df6c-e0c0-44a9-b706-28b5106b1978,Pragmatism,Results based,ˈpræɡ.mə.tɪz.əm,noun,Pragmatism results.,Thực dụng,Dựa trên,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f9bd38ec-fd12-4dc7-8efe-2f453db7c4ee,f2546e9a-13dd-460f-97a6-4a9d4903e6be,Amazed,Feeling wonder,əˈmeɪzd,adjective,I amazed view.,Kinh ngạc,Cảm giác bất,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
f9f72496-04e7-441d-89cb-b6ef90a4e326,5ff5c9d7-f265-4925-88c7-c44b7ae1e531,neck,connects head to body,/neck/,danh từ,Neck is long,cổ,nối đầu với cơ thể,,,true,2026-03-18 23:26:07.668,2026-03-18 23:26:07.668
fa0b6de4-9fdd-42c5-a862-b8673823a5d4,a27485a8-7d88-47ed-8ce5-93266a425c11,Virtue,Moral quality,ˈvɝ.tʃu,noun,Virtue happiness path.,Đức hạnh,Phẩm chất,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
fa0d5021-ec6c-4ac4-8859-f3c9d3e410d5,ad3e6677-2586-40ff-bd67-b5e6acd96ad7,Amazed,Feeling wonder,əˈmeɪzd,adjective,I amazed view.,Kinh ngạc,Cảm giác bất,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
fa709154-b97e-4a83-bc1c-dcdb6c2ff7ea,9746df2b-8bde-432c-ab17-aac73f51c1f6,sports,physical activities for competition,/sports/,danh từ,sports example,thể thao,Một khái niệm liên quan đến sports,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
fab3becd-1868-4eaa-9e5f-d2b4c67c70af,b07f3d0e-a184-4cd0-937d-4f3cbd063d36,Sorry,Apologize,ˈsɑr.i,adjective,"Sorry, I hurried.",Xin lỗi,Lời xin lỗi,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
fab5473e-c589-4b1f-a97c-5268503bf9d4,d5b49957-9ff7-450f-ae5b-da190b021f76,How are,Ask health,ˌhaʊ ɑr,phrase,How are today?,Khỏe không,Hỏi sức khỏe,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
fae44054-9835-483e-8765-db2e4fe4546f,efe6a928-8995-47cc-8e83-458a37872a80,Baby,Young child,ˈbeɪ.bi,noun,Baby is sleeping.,Em bé,Trẻ sơ sinh,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
faea5c55-c0be-49af-9d10-f4b857d51e83,c4f69ac2-b089-44ca-a48e-67f1636f0314,baby,a newborn child; very young infant,ˈbeɪbi,danh từ,Baby sleeps well,em bé,Trẻ sơ sinh; bé rất nhỏ,,,true,2026-03-18 23:22:53.645,2026-03-18 23:22:53.645
faf8c8b5-e7f2-4e86-8b7c-30194dab6b1c,d5b49957-9ff7-450f-ae5b-da190b021f76,Good afternoon,Afternoon greeting,ˌɡʊd ˌæf.tɚˈnun,phrase,Good afternoon!,Chào chiều,Lời chào chiều,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
